pool_id,steering_trajectory_id,source_collection,canonical_task,canonical_subtask,slot_index,command,automatic_class,rule_reason,secondary_review_required,primary_manual_class,primary_same_intent_with_canonical,primary_reviewer,primary_review_notes,secondary_manual_class,secondary_same_intent_with_canonical,secondary_reviewer,secondary_review_notes,adjudicated_class,adjudicated_same_intent_with_canonical,adjudicator,adjudication_notes
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,3,"Open the gripper to release the red thing at [240, 128]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,4,Release the red thing,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,5,"Release the red thing by opening the gripper at [231, 114]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,6,Drop the red thing near the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,7,Open the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,8,Open the gripper near the right silver pot,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,9,"Open the gripper above the pot at [74, 144]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,10,move the red thing to the outside upper of the right silver pot,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_51a6e5a8c19831da,14449,icra,move the red thing to the outside upper of the right silver pot,Release the Red Thing,11,Release the Red Thing,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,0,"Move to [106, 76] and then away from [176, 161]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,1,Retreat from the burner,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,2,moved the silver-yellow spoon on top of the left burner,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,3,"Move away to [121, 48] from the burner",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,4,Move the gripper away from the burner,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,5,"Move away from burner at [180, 164]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,6,Move up and to the right,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,7,Move up and to the right away from burner,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,8,Move away from the burner location,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,9,Move away from the left burner,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_2a4e5daf5d08beb7,51668,icra,moved the silver-yellow spoon on top of the left burner,Move away from the left burner,10,Move up and then right to move away,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,0,"Move back to [104, 73]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,1,Lift the can,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,2,Move gripper backward up,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,3,Move the can up.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,4,moved the left can to the bottom left side of the cloth,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,5,"Move gripper from [131, 16] to [104, 73]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,6,"Lift the can away from its original position at [172, 54]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_ed37cfd4489680ab,47596,icra,moved the left can to the bottom left side of the cloth,Lift the Can,7,Lift the Can,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,0,Move to the Green Spatula in Dish Drainer,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,1,Move to the green spatula,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,2,"Move to [100, 58], [192, 178] to grab the spatula",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,3,"Move to the green spatula near the dish drainer at [200, 171]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,4,"Move to the green spatula at [204, 203]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,5,"Move to the location [197, 182] near the green spatula at [204, 203]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,6,remove the green spatula in dish drainer,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,7,Move right and down towards the dish drainer and green spatula,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_255085a5bc7b0031,556,icra,remove the green spatula in dish drainer,Move to the Green Spatula in Dish Drainer,8,"Move to [100, 58], [121, 62], [149, 76], [174, 92], [192, 178]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,0,Approach the silver pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,1,"Approach the silver pot at [54, 67]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,2,"Go to the pot at [54, 67] to grab it",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,3,"Move to [126, 100], [87, 59], and finally [69, 43] to approach the pot",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,4,"Move the gripper to [69, 43]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,5,"Approach the pot by moving the gripper along [126, 100], [107, 74], [87, 59], [76, 45], [67, 27]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,6,"Move towards the pot at [54, 67]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,7,move the silver pot in the middle of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_fd166888d6b0a36e,41469,icra,move the silver pot in the middle of the table,Approach the silver pot,8,Move left towards the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,0,Open the gripper and release the object into the sink,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,1,Release the red thing at the top of the sink,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,2,Open gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,3,moves a red thing to the top of the sink,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,4,"Release the red thing over the sink at [225, 27]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,5,Open the gripper to release the object,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,6,Drop the red thing into the sink,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_d78ba27b86a8a805,44904,icra,moves a red thing to the top of the sink,Release the red thing at the top of the sink,7,"Open the gripper near [225, 14]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,0,"Move the gripper up from [164, 71] to [160, 58].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,1,"Raise the cloth at [171, 101] by moving the gripper up.",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,2,Move the gripper upward.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,3,Raise the cloth.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,4,"Lift the cloth by moving the gripper along [164, 71], [158, 56], and [160, 58].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,5,Lift the green cloth,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,6,"Lift the green cloth from [171, 101] to [171, 96].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,7,Lift the green cloth.,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_d433830774c656b4,48450,icra,moving the green cloth on the top of table,Lift the green cloth,8,moving the green cloth on the top of table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,0,put the blue brush in the orange pot,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,1,"Move up with the gripper at [72, 152]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,2,Move upward while holding the brush,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,3,Lift the blue brush,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,4,Lift the brush,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_8c83bcfc172d705a,32761,icra,put the blue brush in the orange pot,Lift the blue brush,5,"Lift the brush at [206, 159] with gripper at [72, 152]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
